R,AB,H,2B,3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,Classification
1.101832126118449,0.9958669922975766,1.016506717850288,1.2137518684603887,0.6059405940594059,0.9784172661870504,1.0216898672709611,0.9833753148614608,1.267104029990628,1.0,1.0,1.0,0.8295696634000851,0.8677896886166412,0.8699619771863117,1.0499075785582257,2.0,0.5,0.9955908836862696,0.8874672125903653,1.1798561151079137,0.8934930398187115,1.0256926952141059,0.9772197309417042,1.0,0.9972899728997292,3
1.1668673892680317,1.0026590452761246,1.0304659498207889,1.1502804166189766,0.7903055848261329,1.2614042046806824,1.1895306859205776,1.000267928909529,1.2727272727272727,1.0326566637246248,1.320754716981132,1.1200585651537336,0.9848788973638432,1.0057401958419758,1.0083449235048676,1.5789473684210529,1.208791208791209,1.0232945091514145,0.996025143279719,1.0297766749379649,0.9936533121777072,0.9566787003610108,1.0985085290702867,0.8610430521526078,0.8070253445975989,1.0018628281117696,3
1.0653333333333332,1.0246525595362803,1.0562510432315142,1.0906561558080223,1.3605442176870748,1.2380952380952381,0.7977613838717883,1.0155415826313916,1.2145214521452146,1.0,1.0,1.0,0.8746666666666667,0.8800232400503535,0.8610179378737057,1.176248821866164,1.6901408450704225,1.1179039301310043,1.0216529991707362,0.9766355140186916,0.9166666666666666,0.8377070063694267,1.3078657017439792,0.9553956834532374,0.9821506312581628,1.0032320620555912,3
1.0239471511147809,0.9914264971000188,0.9745253622024478,0.9184864864864866,1.021276595744681,1.2827004219409284,0.9261419725388136,1.2237185929648242,1.1965886726437789,1.0,1.0,1.0,0.9942196531791908,1.0800221770467564,1.0855997709705123,1.0333817126269955,1.0084033613445378,1.5483870967741935,0.993641980836393,0.9636106467789636,1.5189873417721518,1.0874831763122477,1.0625292583428074,0.9112017571383748,1.0104287369640788,1.0047972088966417,2
1.0484912009709273,1.0056795926361142,1.0568411838722032,1.2201877211878749,0.7270693512304248,0.9683712681052322,1.102545766590389,0.8741287412874128,0.4916666666666666,0.6470963624760688,1.0,1.0,1.0212390356926129,1.0172119140624998,1.0269897557131598,1.0655737704918034,1.2426470588235292,1.0335689045936396,0.9908106247186248,0.9992340937688059,1.1297664794561044,0.9854118993135011,1.0649446494464945,0.9688403469322197,1.1467522052927022,1.0031496062992122,2
1.1105939492057069,1.0169268952476005,1.1033124969237584,1.4016248675379726,1.1068158697863684,1.4831460674157304,0.9067157313707452,0.8579605362253352,0.8367575644378035,1.0,1.0,1.0,1.0798340584842658,1.0129795211998849,1.0318521431380259,0.9513070220399796,1.6,1.4117647058823528,0.9785137400314928,0.9442338927991336,1.1685393258426966,1.209935602575897,0.8700105437565898,0.9801494130202776,0.9684741488020177,1.005956320317671,1
0.9390274006418168,0.9910278798097186,0.9593043974057444,0.9961080029189978,1.3601036269430054,1.0362583136665948,0.9610655737704918,1.0868973031871425,1.0471593018937986,1.2512413108242302,1.71875,0.7136997538966366,0.8546038015304863,0.8538017941050832,0.8438308886971526,0.7258064516129031,1.4501510574018126,1.3033175355450235,1.010690287110568,0.9258071413299124,0.6500750911821497,1.055327868852459,1.0305093979842004,1.1576265016381508,1.0606060606060608,0.9990862016448372,3
0.9236614367128684,0.9735752317097219,0.9502298095863428,1.059135039717564,0.8954211418880724,1.0582677165354333,0.7942446043165469,0.8510998307952623,0.8416950803701899,1.0,1.0,1.0,0.9304158165060156,0.9515123313168916,0.9703225806451612,1.1084103062712691,1.0696378830083564,1.1092436974789917,0.9789303079416533,0.9534127843987,1.0960629921259843,0.8414995954328871,0.8943676939426143,1.0102669404517457,0.8773800456968772,1.0030474531998257,2
0.8009605615590653,0.9923751429660694,0.8968413364980828,0.8845151953690303,0.8314321926489227,0.7764584408879711,0.8927266688807705,1.0604013705335291,0.6906474820143885,0.8804554079696395,1.0,1.0,1.293063637203288,1.3180204635623305,1.3277795578340277,0.9333333333333332,0.2727272727272727,0.5942857142857143,0.991592080282072,1.1122877487675735,1.1646876613319566,1.2133289051256504,0.869309838472834,1.1700440528634362,1.0179547228727557,0.9987129987129982,0
0.94409652398736,1.0048942382422752,0.975725346485548,1.0017440938639606,0.8387096774193546,1.079468050600065,0.9475162625665284,1.1301479915433403,1.0680359435173299,1.2810548230395558,1.0,1.0,1.0322321172076991,1.0173402952362531,1.006538661131292,0.8612836438923396,0.8013698630136986,0.8999064546304959,1.0094677380857666,1.0058137932934723,1.0541680181641258,1.0743642814902423,1.078477801268499,0.9427629607431826,0.7464114832535886,1.0051282051282049,0
1.0681242807825089,1.017984400426463,1.0459110473457676,1.0504227998747262,0.9595238095238096,1.0138364779874216,0.9391558841651264,0.9117533718689788,0.6773704937897606,0.9534555712270804,1.0,1.0,1.1533947065592636,1.164228894021042,1.1586548380441517,1.0868167202572343,0.8013698630136986,0.8179218303145852,1.0045140732873077,1.0781922525107603,1.1037735849056605,1.1373998767714109,0.9095268679083708,1.086687306501548,1.2104283054003724,0.9933044505710908,0
1.0203025992499677,0.9893282962570836,0.9428200278037328,0.9293089753772836,0.8405172413793104,0.8849395382924149,1.2868530937618623,1.1785582026910255,1.247180148243635,0.9375,0.6507936507936508,1.0112359550561798,1.0500452605715764,1.0238039123261846,1.024246544300929,0.7537688442211055,0.7860262008733624,1.140495867768595,0.9984445026258644,1.038537797123909,1.2037376328325395,0.9034543844109832,1.0072830514751263,1.29579982126899,0.859075535512965,0.9942950285248572,1
1.0117922405256998,0.9893023512732226,0.9910540645663166,1.0700439390023262,1.1764705882352942,1.0526315789473684,0.9720401922236784,1.0092461996552264,1.2937293729372936,1.1600429645542427,1.0,1.0,0.9829867674858224,0.9502168973352612,0.96882333221589,1.0256410256410255,0.8259587020648967,0.9715242881072026,0.9806001300167652,0.9521586931155192,0.9223057644110276,0.9043250327653996,1.04058924933396,1.2350163458045769,0.8297872340425532,0.9974293059125964,1
0.8292913250633128,0.9726178223509416,0.9089887387893636,0.9609884452579796,1.0678531701890992,0.8708530805687204,0.8007539368881864,0.9952027090584141,0.8313032886723507,0.9169435215946844,1.0,1.0,1.0082843284543073,0.9764766403217509,0.9901511164574094,0.3973509933774835,0.6024096385542168,0.9249011857707512,0.9857468511823896,0.976421137809346,0.924170616113744,0.9722137775886182,0.956636252469194,1.3497822931785195,0.8466666666666667,0.9928352098259979,0
0.9336824667343558,0.9823379461034232,0.9107646857112712,0.7781761496492595,0.8780487804878049,0.9466938537722106,1.1087420042643923,1.20039930122286,1.220248072410325,1.1877346683354193,1.0,1.0,1.0434457329129485,1.039373871161951,1.0419034775069844,0.7119386637458929,0.6582278481012658,1.0523809523809524,0.9964238057112358,1.0177521036110893,1.083017768715409,1.1030071318285422,1.1420014973795858,1.1569928137092316,0.874908558888076,0.996837944664032,0
0.9510300574130359,0.9814393844770304,0.9586709886547812,1.1975683890577509,0.749003984063745,0.7300380228136882,1.1204409142486629,1.0,0.9619238476953909,1.0,1.0,1.0,1.0158730158730158,0.9692427790788448,0.9694692343823392,0.9047120418848168,1.1830985915492958,0.9411764705882352,0.9983410138248848,0.9753819603065834,1.0950570342205324,1.1147331415787791,0.8793141349747197,1.028951115329853,0.9391796322489392,0.9973753280839899,0
1.145881986610618,0.9979232752915402,1.0277118609982705,1.0091702080071572,0.9152196118488254,0.7038123167155426,1.3009985734664764,0.8110867979576951,1.096573208722741,0.725,1.0,1.0,1.0873423633815973,1.1080812641083522,1.1168437025796665,1.1906976744186046,0.6557377049180327,0.5378151260504201,0.990970552202913,1.0321542114370799,1.219941348973607,1.098989898989899,0.8045669865176728,0.929139301762876,1.1722105263157894,1.0045307443365694,2
0.9659188217160474,1.0092574768563078,0.98244819386253,0.864667154352597,0.8951048951048951,0.8229665071770335,0.9836404339590148,0.7881355932203391,1.2296819787985864,1.0,1.0,1.0,0.8107552663127249,0.7635960044395117,0.7195866604039454,1.0325581395348835,1.9354838709677424,1.7142857142857144,1.0594405594405594,0.8778167817914168,0.7081339712918661,1.1138281384535904,1.4346246973365615,1.1070387338608911,1.0,0.9981916817359856,3
1.042753903017598,1.0154999720217108,1.0490179987964332,1.1601784889983076,1.1923937360178969,0.8992018918120014,0.9723970251716249,1.0329643296432962,0.9916666666666668,1.1282705807275046,1.0,1.0,1.0355822805759365,1.0140380859374998,1.0039401103230892,1.207650273224044,1.1470588235294117,0.9416961130742048,1.0094012340774872,1.0475956015099297,0.8069760567543602,0.9835526315789476,1.0702747027470274,1.0440089945390298,0.9799518845228546,1.0031496062992122,1
1.0457869276634042,0.9735496234452622,0.9812176485087504,1.1913188647746245,0.7432077125328659,1.7545691906005223,0.9020771513353116,0.9580536912751678,0.8659644024700327,1.0,1.0,1.0,0.8801889976375296,0.8521406502868912,0.8666513656185448,1.1811263318112633,1.639344262295082,0.7912087912087912,0.982537213952455,0.9752350942838856,1.1697127937336815,0.6659142212189616,1.009553805774278,0.9938943456331298,1.0247578040904195,1.0019569471624266,3
1.0142681558274995,0.9947195921340132,1.03215425602068,1.1753702260327359,0.8048780487804879,0.961840955432566,0.8678773619586795,0.8668829548290491,0.8454575930271538,1.0087609511889863,1.0,1.0,1.0392775076150271,1.0049367850692357,1.0268760235044796,0.7973713033954001,0.9873417721518986,1.1452380952380952,0.9776888177208434,0.9361399066234076,0.8633847946402561,1.1813837217851628,0.875967057649114,1.2432283029297957,0.9002682272616434,0.996837944664032,0
1.1705426356589148,1.0101674477239715,1.0482596390634764,1.1796116504854368,0.8536585365853658,1.2759752096244987,1.1017039974279283,0.9848444562616324,0.7560137457044673,0.9287257019438444,1.0,1.0,0.931782945736434,0.9528841919859092,0.9426462237365132,0.625,1.0569105691056908,1.5292353823088456,1.0097461859007473,0.9313779542029624,0.925993437841779,1.1017039974279283,1.1379952140388194,0.8053221288515405,0.9643463497453312,1.008230452674897,3
1.006094464195023,1.0060762156965881,1.00164744645799,1.027433164424253,1.1965811965811968,0.9739866908650938,0.973497439583146,0.9788525751290096,0.9796279893711248,0.7054263565891473,1.0,1.0,1.0292026409344843,1.0469667318982387,1.0424588086185047,1.427450980392157,1.6231884057971009,0.9369369369369368,1.0042573044847496,0.9912920687220522,1.0756200846944948,1.2124696792740992,1.1785894971162605,0.9523809523809524,0.986908358509567,1.0025575447570332,1
0.9604300866954041,0.9820047375036256,0.9483209043841736,0.8844940548410579,0.6709265175718849,1.075575473619882,0.9273076103176294,0.9213267104630668,0.6227544910179641,0.9586466165413532,1.0861423220973785,0.9740259740259741,0.9807720249915244,0.9908256880733944,0.9958715982812368,0.5769230769230769,1.0619469026548671,1.068111455108359,0.995676646982484,0.9654206051394102,1.0144632308005703,0.9933916009379664,0.9782086204133952,0.9858657243816256,0.7400639561443582,0.9994921279837479,2
1.0784228392375317,1.0190899440436136,1.0254897065165582,0.9312337147388692,1.1563169164882228,1.3769925100825815,0.9213921580967964,1.0246420570760688,0.7578701904391759,0.6625441696113076,1.216873985938345,0.94311377245509,1.2651231612847071,1.2806694085945256,1.289906726321377,0.5741626794258372,0.3474903474903475,1.0767946577629384,0.992261895604818,1.106521097668929,1.1983867870174767,1.1385235068286237,0.98276029999026,0.8893093661305581,1.1009174311926606,1.0023404904853974,0
0.9715702669972897,0.9965499142727178,0.9825415936952714,1.041901569404236,1.1384615384615384,0.8729427254772877,0.8798421283438091,1.0780864984280736,1.5612745098039218,1.023110555902561,1.0,1.0,0.8711146992676316,0.8773717050808608,0.8692521345540583,0.6825775656324583,1.221476510067114,1.148782687105501,1.009121434048066,0.9220665499124342,0.7873601053324555,0.9976611606490275,1.1200611776701503,1.058784893267652,0.7687074829931972,1.0031496062992125,2
0.9459504407117912,1.0014230017237988,0.9942676746697682,0.8815943728018757,1.005065856129686,0.7124528301886792,0.8788962698007153,1.0389610389610389,1.0872027180067951,1.0,1.0,1.0,1.0204556793613837,0.98989898989899,0.995576526098496,0.9075937785910341,1.1655629139072847,1.5384615384615383,0.99328,1.0101413133832091,1.0626415094339623,0.8909323116219668,0.9580838323353292,1.0510132774283718,1.0579710144927537,0.9941747572815528,0
0.8982927185174375,0.9913160508860192,0.9502530065058816,0.8048151332760104,0.7077747989276141,0.8618784530386742,0.9700690713737528,0.9591659426585578,0.9031543995572772,1.4334841628959278,1.0,1.0,1.066394279877426,1.1087603305785123,1.1016494054468735,0.9276511397423194,0.7394957983193278,0.753069577080491,1.0055023923444977,1.010185976210817,0.9755327545382796,1.1849577897160402,1.0286707211120765,1.0229007633587786,0.9735327963176064,0.9961489088575096,0
0.933810029954585,1.0172575568620463,1.0078977059044754,1.062573789846517,1.0871491875923192,0.7713109935332157,0.9842788790157212,1.1083317298441409,0.622568093385214,0.8662420382165605,1.0,1.0,1.133249589332303,1.1217000766787162,1.112198414037456,0.8092729188619601,0.4974093264248705,0.9411764705882352,1.0082428719427052,1.0440015043249342,1.0440917107583774,1.090121909536288,0.8943621319992303,1.0983170947741363,1.114806017418844,0.9980707395498388,0
0.8718983735011279,1.00070650355111,0.9876030914466518,0.9005152596115735,0.7992007992007992,0.7790262172284644,0.7863481228668942,1.0,1.3523600439077936,1.0,1.0,1.0,1.3543867980529505,1.3090165331515256,1.334036939313984,0.8586762075134168,0.5945945945945946,0.4444444444444444,0.9796503809950696,1.0707679517821884,1.5580524344569289,1.1975813041346626,1.0274423710208562,1.28121298270552,0.9788235294117648,0.9849377865094956,0
0.8785695909441729,0.990207589565093,0.9384796673855528,0.8709361748396216,1.1833688699360343,0.7928182368367965,0.9925990422289944,0.8453198297555066,1.2234407128169975,0.9880239520958084,0.6666666666666666,0.7494795281054824,0.926164136866478,0.943378698499698,0.938900507917538,1.3392857142857144,1.2345679012345678,0.926544240400668,1.0042448014615013,0.9618249327434024,0.8049223320556789,1.1064120903041232,0.9851191400789088,0.8835341365461847,0.9501390969398672,1.0025079644818002,0
0.8365686326650003,0.9784266603692334,0.9344059731314248,0.928427262847384,0.9111111111111112,0.7135016465422612,0.9430835211165224,0.9802964736212134,0.5601590984421612,0.8038223721191681,1.0,1.0,1.136627133967984,1.1270553064275035,1.1449219502794374,1.1466372657111352,0.32773109243697485,0.6153846153846154,0.9840184463703586,1.0512921628940244,1.0845225027442371,1.177436941193574,0.922843200441948,1.1435509983810035,0.8903192584963953,0.9976265822784812,0
1.1423577733111947,1.0277542347590456,1.0489683046160392,1.0002413709872071,1.1339671564390663,1.6685979142526073,0.9926022063595068,1.2168550873586843,1.0440251572327044,1.0,1.0,1.0,0.9480031460281396,0.9555741827326067,0.9353297228416692,1.2467532467532467,1.1940298507462686,0.4948453608247423,1.0209968961110096,0.9681918693655384,1.4090382387022016,0.8275143303804064,0.8569332355099046,1.0173410404624277,0.9821506312581628,0.9954633830200904,3
0.9833594976452119,0.9414982634827518,0.9541398116013882,1.1301939058171746,0.8716417910447761,0.5940594059405941,0.9443757725587144,0.7700170357751278,1.3738959764474976,1.0,1.0,1.0,0.7786499215070644,0.814781433077963,0.8414214749713411,0.9647779479326188,2.526315789473684,1.7142857142857144,0.9664897870175184,0.9221616261774912,0.801980198019802,0.7663782447466008,0.7461669505962522,0.7424502823471643,1.0,1.0169491525423728,3
1.1761512360639843,1.0863650743435622,1.170970782280867,1.3436504324078289,1.0315186246418335,2.0869565217391304,0.9143601432758058,1.2039532794249774,0.8808139534883722,1.0,1.0,1.0,0.978380998545807,1.033300822070503,1.001426533523538,0.992272024729521,1.1162790697674418,0.75,1.0292887029288702,1.0246936852026391,0.7826086956521738,1.0179094757408012,1.0170709793351302,0.8346456692913385,1.0,1.013477088948787,2
1.19875856717962,1.0250610585078868,1.1192142026937717,1.055259276069443,1.2284482758620692,0.9289116892634666,1.165380235353663,0.9156277002839156,1.6822429906542056,0.8948863636363636,0.9841269841269841,1.4747191011235954,0.8108108108108109,0.81451802969597,0.8021753908905506,1.2060301507537687,1.8340611353711789,1.3884297520661155,1.0153085583157506,0.8840219695070535,0.8794430194210334,0.8825762368720739,0.9730280212319464,0.741733690795353,0.9267192784667416,1.0044824775876122,3
1.0301683073991743,0.9781168815971166,0.9517922369847068,1.1028123559243892,0.8061485909479078,0.5201026518391788,1.3668860498128792,0.969914683430624,1.4924078091106292,1.281164695177434,1.0,1.0,0.9780882819942841,1.0057142857142858,0.990190421234853,0.9396195202646817,1.7777777777777777,1.1885714285714286,1.0153493699885452,1.013885544586243,0.9443969204448246,1.007209062821833,0.8946030796830617,0.9655592807071016,1.0671058048579662,0.9986996098829644,1
0.9741536221332364,0.9921039972780497,0.931342243893944,0.9898580121703854,1.0589451913133403,0.9597000937207124,1.1321268199755068,1.1969860064585576,1.3395348837209302,1.2765957446808511,1.0,1.0,1.1940298507462686,1.2582910230096145,1.2642622950819673,0.7906558849955077,0.6627218934911243,0.7207207207207207,0.9938796017173654,1.0965775494208831,1.4395501405810684,1.156075656551912,0.9164985881403792,0.8836524300441826,1.1479185119574844,1.001290322580645,0
0.9346217559359472,1.0147555654218896,0.9881809248094341,1.0661811272957569,0.8900414937759336,1.00029594554602,0.8912945421741092,0.9875123698223456,1.0724181360201512,1.318491032776747,1.0,1.0,1.0221976808393154,1.0194192713149621,1.006183921803311,0.8147138964577657,1.201680672268908,1.0879828326180254,1.0133079847908744,0.9881809248094341,1.3311630659958569,1.0691625319500828,1.2276518542952737,1.0418118466898958,1.0519846350832267,0.9952644041041828,0
1.111243025050457,1.0132004610865282,1.0481871466362362,1.0273483947681332,1.5664335664335665,1.49812734082397,1.1467576791808871,1.0,1.088913282107574,1.0,1.0,1.0,0.8908939807669476,0.8999488665416737,0.8949868073878627,0.9540846750149076,1.2972972972972974,1.3333333333333333,1.0054683998207081,0.9493920814714746,0.9588014981273408,1.061611374407583,0.8219538968166851,0.8528784648187633,0.9286274509803921,1.005893909626719,3
0.8711002359521105,0.9798140167838512,0.9175920017017656,0.9500362056480812,0.8573898012100258,0.7415990730011588,0.9863724853990916,1.0900014682131844,0.9559748427672956,1.0,1.0,1.0,0.9857554837018264,0.9689857502095558,0.9735584581076776,1.1497835497835498,0.5970149253731343,0.7422680412371134,0.9939748037246668,0.9797584623235244,0.9269988412514484,0.9838457529963522,1.2137931034482758,1.1714836223506744,0.6617326948193296,0.9954633830200904,0
1.012577002053388,1.0088854098821056,1.0161268586316878,1.0359905819038009,0.9688195991091316,1.2933406714364335,0.9043274565405008,1.017971597335679,0.764774044032445,0.7636363636363638,0.6162162162162164,1.0564930300807045,0.8534394250513346,0.867197318810222,0.8545794392523364,0.6,0.7171314741035856,1.024390243902439,1.0130432778725171,0.9184223529940254,0.9301045679691801,1.0078905190482064,1.2686942314942815,0.8149084017687935,0.8373947718210013,1.0032219772765811,2
1.0996407638494992,1.0150428859436698,1.0352897645807315,1.179245283018868,1.0259541984732825,1.2142857142857142,1.0454042081949058,1.0689344999591135,1.3819163292847505,0.8992248062015504,1.0,1.0,1.0557761391567404,1.038917089678511,1.0310880829015543,0.8183041722745625,0.7724137931034483,0.99009900990099,1.0081197550464958,1.0360297858563434,1.1857142857142855,1.0079980312538452,1.0139831547959768,1.1692307692307693,0.96,0.9961489088575096,2
0.9457729875378916,1.0054783868801471,1.0152753412348636,0.9625513409036,1.3799126637554586,0.4871972318339101,1.0319537790354911,0.8649665060524151,1.5715778474399165,1.089855072463768,1.0,1.0,1.0737622094981476,1.0705859601624443,1.0768105340160936,1.121713729308666,0.4812030075187971,0.64,0.9928960997295936,0.9722281655184218,0.8304498269896193,1.1361170087284738,0.9786334820380372,1.1569664902998236,1.117056856187291,0.9922480620155041,0
0.9750363045432544,0.9793292859207864,0.9887451351635638,0.9227915603987944,0.9144196951934348,0.9463512162612462,0.9711046086320412,1.0508339500199235,1.172106824925816,1.1982881597717547,1.0,1.0,1.04971993638061,1.0641971433056034,1.081354219302678,1.018957345971564,0.7035175879396985,0.7766990291262136,0.983550022416112,1.0301181585498405,1.0329890036654448,1.0497439648866131,0.9825240507770252,0.9481277911370662,1.0763776990009668,0.9989701338825951,1
1.1102538799677044,0.9949506176760138,1.0569193194519186,0.8775000000000001,1.0652503793626706,1.1094890510948905,0.9440685611186286,1.0174510840824962,1.106382978723404,1.0399999999999998,1.0,1.0,0.98663317484525,0.9455019034261672,0.9686493450719348,1.019607843137255,1.004830917874396,0.9884297520661156,0.9747193623380936,0.957391412158532,1.0656934306569343,0.9851150202976994,1.039057188184634,0.9851916376306622,1.1028528528528527,0.9952644041041832,1
1.0398679532757746,1.0157256089819164,1.0458931513297247,1.2035645640398391,1.1965811965811968,0.9147005444646098,0.9533734615039079,0.9476879490033392,1.6988485385296723,0.9767441860465116,1.0,1.0,0.8070086338242763,0.8023483365949119,0.7896070975918887,0.4392156862745098,0.8115942028985507,1.6576576576576576,1.0150346999475126,0.9131560367145212,0.8469449485783425,0.7244632108525738,1.1403420014165742,1.119047619047619,0.8459214501510575,0.9923273657289002,3
1.1089719725575706,0.9975690055148848,1.034203538659726,1.0858562335041142,0.9333333333333332,1.2914379802414928,1.1339681616631532,1.0904152472148052,1.4650314882333446,0.9353569421023048,1.0,1.0,1.0024996011274796,1.0446636771300448,1.0547311620736173,0.9459757442116866,1.3109243697478994,0.9846153846153848,0.9902202433012642,1.0041275600073614,1.1130625686059274,1.028131133241259,1.0389466899917132,0.6664867781975173,1.0308959835221418,1.0079113924050636,2
1.3373008927008576,1.011423932609386,1.089273787791086,1.2201502922349012,1.2671140939597316,1.6030828516377649,1.2061226838531476,1.07418281464083,2.155688622754491,1.4461538461538461,1.0,1.0,0.9648170838438648,0.9930925597000198,0.990637269707037,0.9444444444444444,1.0414201183431953,1.3371757925072043,1.0024061379216416,0.9524912061979608,1.302504816955684,0.9372770169179422,1.279311019769035,0.8413547237076648,0.9896273530541684,1.0096587250482931,3
0.912558739519027,0.9665219351318006,0.8911074135699759,0.7958596894767107,0.8663282571912013,1.1591111111111112,1.010752688172043,1.11819768364271,0.9566236811254396,1.075098814229249,1.0,1.0,1.0334469731871372,1.0115805946791865,1.026067487605949,0.9919137466307276,0.935672514619883,0.8865435356200527,0.9847936278059376,1.004252172305417,0.8746666666666667,0.9130009775171064,0.8808503887037918,1.1680937359170798,0.9491525423728814,0.9993560849967802,0
1.1511281396338868,1.0038242502456756,1.023748904378313,1.0874909616775126,1.391304347826087,0.8850325379609545,1.263894496030144,0.9836065573770492,1.569937369519833,1.1428571428571428,1.0,1.0,1.0966368667518094,1.037187563503353,1.0276140242010547,1.001669449081803,0.625,1.3807106598984773,1.008406416140319,1.0283856446167312,0.9023861171366594,1.2406934551807554,0.9769398114575779,1.0414201183431953,1.1925894011202067,0.9974025974025972,2
0.9587948188473812,0.9956880129178184,0.9608967429618837,0.9757247230732972,0.6581986143187066,1.0080208107522222,0.8860438585372038,0.9356963796420452,1.0544102737411287,1.3829787234042552,1.0071013557133637,0.8531898539584934,0.9883611788999436,0.99668282725185,0.9918166939443536,1.8181818181818181,0.8206686930091185,0.9717607973421928,1.0040333754118045,1.002490952671899,0.9624972902666376,1.0742806439345929,0.9881653355098232,1.1188118811881191,0.7918088737201365,0.9976609376589041,1
